lesson_id,lesson_teacher,lesson_subject,lesson_classes,teacher_value,effective_begin_date,effective_end_date,assigned_day,assigned_period,assigned_starttime,assigned_endtime
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,1,3,1030,1115
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,1,4,1115,1200
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,3,3,1030,1115
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,3,4,1115,1200
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,4,3,1030,1115
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,4,4,1115,1200
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,5,1,0830,0915
LS_29200,TR_FoA,SU_DaZ,CL_I104,800000,20250811,20260626,5,2,0915,1000
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,1,3,1030,1115
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,1,4,1115,1200
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,3,3,1030,1115
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,3,4,1115,1200
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,4,3,1030,1115
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,4,4,1115,1200
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,5,1,0830,0915
LS_29201,TR_Gï¿½R,SU_DaZ,CL_I104,800000,20250811,20260626,5,2,0915,1000
LS_29300,TR_FoA,SU_AB,CL_I104,400000,20250811,20260626,1,7,1445,1530
LS_29300,TR_FoA,SU_AB,CL_I104,400000,20250811,20260626,1,8,1530,1615
LS_29300,TR_FoA,SU_AB,CL_I104,400000,20250811,20260626,4,5,1300,1345
LS_29300,TR_FoA,SU_AB,CL_I104,400000,20250811,20260626,4,6,1345,1430
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,2,3,1030,1115
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,2,4,1115,1200
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,4,1,0830,0915
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,4,2,0915,1000
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,5,3,1030,1115
LS_29400,TR_Gï¿½R,SU_M,CL_I104,600000,20250811,20260626,5,4,1115,1200
LS_29600,TR_BuB,SU_G,CL_I104,400000,20250811,20260626,2,5,1300,1345
LS_29600,TR_BuB,SU_G,CL_I104,400000,20250811,20260626,2,6,1345,1430
LS_29600,TR_BuB,SU_G,CL_I104,400000,20250811,20260626,2,7,1445,1530
LS_29600,TR_BuB,SU_G,CL_I104,400000,20250811,20260626,2,8,1530,1615
LS_29601,TR_BCo,SU_G,CL_I104,400000,20250811,20260626,2,5,1300,1345
LS_29601,TR_BCo,SU_G,CL_I104,400000,20250811,20260626,2,6,1345,1430
LS_29601,TR_BCo,SU_G,CL_I104,400000,20250811,20260626,2,7,1445,1530
LS_29601,TR_BCo,SU_G,CL_I104,400000,20250811,20260626,2,8,1530,1615
LS_29700,TR_PiL,SU_Sp,CL_I104,200000,20250811,20260626,1,1,0830,0915
LS_29700,TR_PiL,SU_Sp,CL_I104,200000,20250811,20260626,1,2,0915,1000
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,1,3,1030,1115
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,1,4,1115,1200
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,2,3,1030,1115
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,2,4,1115,1200
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,3,3,1030,1115
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,3,4,1115,1200
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,4,1,0830,0915
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,4,2,0915,1000
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,5,3,1030,1115
LS_30000,TR_FrJ,SU_DaZ,CL_I105,1000000,20250811,20260626,5,4,1115,1200
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,1,3,1030,1115
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,1,4,1115,1200
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,2,3,1030,1115
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,2,4,1115,1200
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,3,3,1030,1115
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,3,4,1115,1200
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,4,1,0830,0915
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,4,2,0915,1000
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,5,3,1030,1115
LS_30001,TR_NeC,SU_DaZ,CL_I105,1000000,20250811,20260626,5,4,1115,1200
LS_30200,TR_FrJ,SU_AB,CL_I105,400000,20250811,20260626,2,5,1300,1345
LS_30200,TR_FrJ,SU_AB,CL_I105,400000,20250811,20260626,2,6,1345,1430
LS_30200,TR_FrJ,SU_AB,CL_I105,400000,20250811,20260626,2,7,1445,1530
LS_30200,TR_FrJ,SU_AB,CL_I105,400000,20250811,20260626,2,8,1530,1615
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,1,1,0830,0915
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,1,2,0915,1000
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,2,1,0830,0915
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,2,2,0915,1000
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,4,3,1030,1115
LS_30300,TR_NeC,SU_M,CL_I105,600000,20250811,20260626,4,4,1115,1200
LS_30400,TR_PaM,SU_G,CL_I105,400000,20250811,20260626,4,5,1300,1345
LS_30400,TR_PaM,SU_G,CL_I105,400000,20250811,20260626,4,6,1345,1430
LS_30400,TR_PaM,SU_G,CL_I105,400000,20250811,20260626,4,7,1445,1530
LS_30400,TR_PaM,SU_G,CL_I105,400000,20250811,20260626,4,8,1530,1615
LS_30401,TR_BCo,SU_G,CL_I105,400000,20250811,20260626,4,5,1300,1345
LS_30401,TR_BCo,SU_G,CL_I105,400000,20250811,20260626,4,6,1345,1430
LS_30401,TR_BCo,SU_G,CL_I105,400000,20250811,20260626,4,7,1445,1530
LS_30401,TR_BCo,SU_G,CL_I105,400000,20250811,20260626,4,8,1530,1615
LS_30500,TR_NeC,SU_Sp,CL_I105,200000,20250811,20260626,5,1,0830,0915
LS_30500,TR_NeC,SU_Sp,CL_I105,200000,20250811,20260626,5,2,0915,1000
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,1,3,1030,1115
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,1,4,1115,1200
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,2,5,1300,1345
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,2,6,1345,1430
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,3,3,1030,1115
LS_31000,TR_GaD,SU_AB,CL_I106,600000,20250811,20260626,3,4,1115,1200
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,2,7,1445,1530
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,2,8,1530,1615
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,4,1,0830,0915
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,4,2,0915,1000
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,5,5,1300,1345
LS_31100,TR_GaD,SU_M,CL_I106,600000,20250811,20260626,5,6,1345,1430
LS_31200,TR_BuB,SU_G,CL_I106,400000,20250811,20260626,2,1,0830,0915
LS_31200,TR_BuB,SU_G,CL_I106,400000,20250811,20260626,2,2,0915,1000
LS_31200,TR_BuB,SU_G,CL_I106,400000,20250811,20260626,2,3,1030,1115
LS_31200,TR_BuB,SU_G,CL_I106,400000,20250811,20260626,2,4,1115,1200
LS_31201,TR_HuK,SU_G,CL_I106,400000,20250811,20260626,2,1,0830,0915
LS_31201,TR_HuK,SU_G,CL_I106,400000,20250811,20260626,2,2,0915,1000
LS_31201,TR_HuK,SU_G,CL_I106,400000,20250811,20260626,2,3,1030,1115
LS_31201,TR_HuK,SU_G,CL_I106,400000,20250811,20260626,2,4,1115,1200
LS_31400,TR_MoA,SU_Sp,CL_I106,200000,20250811,20260626,5,3,1030,1115
LS_31400,TR_MoA,SU_Sp,CL_I106,200000,20250811,20260626,5,4,1115,1200
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,1,3,1030,1115
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,1,4,1115,1200
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,1,5,1300,1345
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,1,6,1345,1430
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,2,3,1030,1115
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,2,4,1115,1200
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,4,1,0830,0915
LS_31700,TR_MRa,SU_DaZ,CL_I107,800000,20250811,20260626,4,2,0915,1000
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,1,3,1030,1115
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,1,4,1115,1200
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,1,5,1300,1345
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,1,6,1345,1430
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,2,3,1030,1115
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,2,4,1115,1200
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,4,1,0830,0915
LS_31701,TR_CeU,SU_DaZ,CL_I107,800000,20250811,20260626,4,2,0915,1000
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,2,7,1445,1530
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,2,8,1530,1615
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,4,5,1300,1345
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,4,6,1345,1430
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,5,5,1300,1345
LS_31900,TR_MRa,SU_M,CL_I107,600000,20250811,20260626,5,6,1345,1430
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,1,1,0830,0915
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,1,2,0915,1000
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,4,3,1030,1115
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,4,4,1115,1200
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,5,3,1030,1115
LS_32000,TR_MRa,SU_AB,CL_I107,600000,20250811,20260626,5,4,1115,1200
LS_32100,TR_BCo,SU_G,CL_I107,400000,20250811,20260626,3,1,0830,0915
LS_32100,TR_BCo,SU_G,CL_I107,400000,20250811,20260626,3,2,0915,1000
LS_32100,TR_BCo,SU_G,CL_I107,400000,20250811,20260626,3,3,1030,1115
LS_32100,TR_BCo,SU_G,CL_I107,400000,20250811,20260626,3,4,1115,1200
LS_32101,TR_PaM,SU_G,CL_I107,400000,20250811,20260626,3,1,0830,0915
LS_32101,TR_PaM,SU_G,CL_I107,400000,20250811,20260626,3,2,0915,1000
LS_32101,TR_PaM,SU_G,CL_I107,400000,20250811,20260626,3,3,1030,1115
LS_32101,TR_PaM,SU_G,CL_I107,400000,20250811,20260626,3,4,1115,1200
LS_32400,TR_CeU,SU_Sp,CL_I107,200000,20250811,20260626,2,1,0830,0915
LS_32400,TR_CeU,SU_Sp,CL_I107,200000,20250811,20260626,2,2,0915,1000
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,1,3,1030,1115
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,1,4,1115,1200
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,2,3,1030,1115
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,2,4,1115,1200
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,3,3,1030,1115
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,3,4,1115,1200
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,4,3,1030,1115
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,4,4,1115,1200
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,4,5,1300,1345
LS_32700,TR_BuM,SU_DaZ,CL_I108,1000000,20250811,20260626,4,6,1345,1430
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,1,3,1030,1115
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,1,4,1115,1200
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,2,3,1030,1115
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,2,4,1115,1200
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,3,3,1030,1115
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,3,4,1115,1200
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,4,3,1030,1115
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,4,4,1115,1200
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,4,5,1300,1345
LS_32701,TR_CaL,SU_DaZ,CL_I108,1000000,20250811,20260626,4,6,1345,1430
LS_32800,TR_BuM,SU_AB,CL_I108,200000,20250811,20260626,1,7,1445,1530
LS_32800,TR_BuM,SU_AB,CL_I108,200000,20250811,20260626,1,8,1530,1615
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,1,5,1300,1345
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,1,6,1345,1430
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,2,7,1445,1530
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,2,8,1530,1615
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,4,1,0830,0915
LS_32900,TR_BuM,SU_M,CL_I108,600000,20250811,20260626,4,2,0915,1000
LS_33200,TR_BuM,SU_Sp,CL_I108,200000,20250811,20260626,3,1,0830,0915
LS_33200,TR_BuM,SU_Sp,CL_I108,200000,20250811,20260626,3,2,0915,1000
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,1,3,1030,1115
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,1,4,1115,1200
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,2,3,1030,1115
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,2,4,1115,1200
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,3,1,0830,0915
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,3,2,0915,1000
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,4,5,1300,1345
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,4,6,1345,1430
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,5,5,1300,1345
LS_33500,TR_PoW,SU_DaZ,CL_I109,1000000,20250811,20260626,5,6,1345,1430
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,1,3,1030,1115
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,1,4,1115,1200
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,2,3,1030,1115
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,2,4,1115,1200
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,3,1,0830,0915
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,3,2,0915,1000
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,4,5,1300,1345
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,4,6,1345,1430
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,5,5,1300,1345
LS_33501,TR_KaM,SU_DaZ,CL_I109,1000000,20250811,20260626,5,6,1345,1430
LS_33700,TR_FiU,SU_AB,CL_I109,200000,20250811,20260626,1,5,1300,1345
LS_33700,TR_FiU,SU_AB,CL_I109,200000,20250811,20260626,1,6,1345,1430
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,1,1,0830,0915
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,1,2,0915,1000
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,2,1,0830,0915
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,2,2,0915,1000
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,5,1,0830,0915
LS_33800,TR_PoW,SU_M,CL_I109,600000,20250811,20260626,5,2,0915,1000
LS_33900,TR_PaM,SU_G,CL_I109,400000,20250811,20260626,4,1,0830,0915
LS_33900,TR_PaM,SU_G,CL_I109,400000,20250811,20260626,4,2,0915,1000
LS_33900,TR_PaM,SU_G,CL_I109,400000,20250811,20260626,4,3,1030,1115
LS_33900,TR_PaM,SU_G,CL_I109,400000,20250811,20260626,4,4,1115,1200
LS_33901,TR_SMa,SU_G,CL_I109,400000,20250811,20260626,4,1,0830,0915
LS_33901,TR_SMa,SU_G,CL_I109,400000,20250811,20260626,4,2,0915,1000
LS_33901,TR_SMa,SU_G,CL_I109,400000,20250811,20260626,4,3,1030,1115
LS_33901,TR_SMa,SU_G,CL_I109,400000,20250811,20260626,4,4,1115,1200
LS_34100,TR_PiL,SU_Sp,CL_I109,200000,20250811,20260626,1,7,1445,1530
LS_34100,TR_PiL,SU_Sp,CL_I109,200000,20250811,20260626,1,8,1530,1615
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,1,1,0830,0915
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,1,2,0915,1000
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,1,5,1300,1345
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,1,6,1345,1430
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,3,1,0830,0915
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,3,2,0915,1000
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,4,3,1030,1115
LS_34400,TR_FrJ,SU_DaZ,CL_I106,800000,20250811,20260626,4,4,1115,1200
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,1,1,0830,0915
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,1,2,0915,1000
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,1,5,1300,1345
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,1,6,1345,1430
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,3,1,0830,0915
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,3,2,0915,1000
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,4,3,1030,1115
LS_34401,TR_MoA,SU_DaZ,CL_I106,800000,20250811,20260626,4,4,1115,1200
LS_59800,TR_ScR,SU_AB,CL_I102,200000,20250811,20260626,5,1,0830,0915
LS_59800,TR_ScR,SU_AB,CL_I102,200000,20250811,20260626,5,2,0915,1000
LS_59900,TR_SiE,SU_AB,CL_I103,200000,20250811,20260626,4,5,1300,1345
LS_59900,TR_SiE,SU_AB,CL_I103,200000,20250811,20260626,4,6,1345,1430
LS_60000,TR_Gï¿½R,SU_AB,CL_I104,200000,20250811,20260626,3,1,0830,0915
LS_60000,TR_Gï¿½R,SU_AB,CL_I104,200000,20250811,20260626,3,2,0915,1000
LS_60100,TR_NeC,SU_AB,CL_I105,200000,20250811,20260626,3,1,0830,0915
LS_60100,TR_NeC,SU_AB,CL_I105,200000,20250811,20260626,3,2,0915,1000
LS_60400,TR_MRa,SU_AB,CL_I108,200000,20250811,20260626,2,5,1300,1345
LS_60400,TR_MRa,SU_AB,CL_I108,200000,20250811,20260626,2,6,1345,1430
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,2,5,1300,1345
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,2,6,1345,1430
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,3,3,1030,1115
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,3,4,1115,1200
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,5,3,1030,1115
LS_60500,TR_PoW,SU_AB,CL_I109,600000,20250811,20260626,5,4,1115,1200
LS_64700,TR_CeU,SU_AB,CL_I107,200000,20250811,20260626,2,5,1300,1345
LS_64700,TR_CeU,SU_AB,CL_I107,200000,20250811,20260626,2,6,1345,1430
LS_68100,,SU_LB,CL_LB Ni,300000,20250811,20260626,2,2,0915,1000
LS_68100,,SU_LB,CL_LB Ni,300000,20250811,20260626,2,4,1115,1200
LS_68100,,SU_LB,CL_LB Ni,300000,20250811,20260626,3,2,0915,1000
LS_70500,TR_PaM,SU_AB,CL_I102,200000,20250811,20260626,2,1,0830,0915
LS_70500,TR_PaM,SU_AB,CL_I102,200000,20250811,20260626,2,2,0915,1000
LS_70800,TR_GaD,SU_AB,CL_I105,200000,20250811,20260626,1,5,1300,1345
LS_70800,TR_GaD,SU_AB,CL_I105,200000,20250811,20260626,1,6,1345,1430
LS_71000,TR_NeC,SU_AB,CL_I106,200000,20250811,20260626,4,5,1300,1345
LS_71000,TR_NeC,SU_AB,CL_I106,200000,20250811,20260626,4,6,1345,1430
LS_71100,TR_PoD,SU_G,CL_I108,400000,20250811,20260626,5,1,0830,0915
LS_71100,TR_PoD,SU_G,CL_I108,400000,20250811,20260626,5,2,0915,1000
LS_71100,TR_PoD,SU_G,CL_I108,400000,20250811,20260626,5,3,1030,1115
LS_71100,TR_PoD,SU_G,CL_I108,400000,20250811,20260626,5,4,1115,1200
LS_71101,TR_StC,SU_G,CL_I108,400000,20250811,20260626,5,1,0830,0915
LS_71101,TR_StC,SU_G,CL_I108,400000,20250811,20260626,5,2,0915,1000
LS_71101,TR_StC,SU_G,CL_I108,400000,20250811,20260626,5,3,1030,1115
LS_71101,TR_StC,SU_G,CL_I108,400000,20250811,20260626,5,4,1115,1200
LS_72300,TR_GyC,SU_DaZ,CL_I101,200000,20250811,20260626,4,5,1300,1345
LS_72300,TR_GyC,SU_DaZ,CL_I101,200000,20250811,20260626,4,6,1345,1430
LS_72301,TR_HeC,SU_DaZ,CL_I101,200000,20250811,20260626,4,5,1300,1345
LS_72301,TR_HeC,SU_DaZ,CL_I101,200000,20250811,20260626,4,6,1345,1430
LS_71400,TR_FiU,SU_AB,CL_I104,200000,20250811,20260626,2,1,0830,0915
LS_71400,TR_FiU,SU_AB,CL_I104,200000,20250811,20260626,2,2,0915,1000
LS_72400,TR_FoA,SU_DaZ,CL_I104,200000,20250811,20260626,1,5,1300,1345
LS_72400,TR_FoA,SU_DaZ,CL_I104,200000,20250811,20260626,1,6,1345,1430
LS_72401,TR_Gï¿½R,SU_DaZ,CL_I104,200000,20250811,20260626,1,5,1300,1345
LS_72401,TR_Gï¿½R,SU_DaZ,CL_I104,200000,20250811,20260626,1,6,1345,1430
LS_72500,TR_PaA,SU_DaZ,CL_I103,200000,20250811,20260626,5,5,1300,1345
LS_72500,TR_PaA,SU_DaZ,CL_I103,200000,20250811,20260626,5,6,1345,1430
LS_72501,TR_SiE,SU_DaZ,CL_I103,200000,20250811,20260626,5,5,1300,1345
LS_72501,TR_SiE,SU_DaZ,CL_I103,200000,20250811,20260626,5,6,1345,1430
LS_72600,TR_SCl,SU_DaZ,CL_I102,200000,20250811,20260626,2,3,1030,1115
LS_72600,TR_SCl,SU_DaZ,CL_I102,200000,20250811,20260626,2,4,1115,1200
LS_72601,TR_ScR,SU_DaZ,CL_I102,200000,20250811,20260626,2,3,1030,1115
LS_72601,TR_ScR,SU_DaZ,CL_I102,200000,20250811,20260626,2,4,1115,1200
LS_72700,TR_FrJ,SU_DaZ,CL_I106,200000,20250811,20260626,5,1,0830,0915
LS_72700,TR_FrJ,SU_DaZ,CL_I106,200000,20250811,20260626,5,2,0915,1000
LS_72701,TR_MoA,SU_DaZ,CL_I106,200000,20250811,20260626,5,1,0830,0915
LS_72701,TR_MoA,SU_DaZ,CL_I106,200000,20250811,20260626,5,2,0915,1000
LS_72800,TR_MRa,SU_DaZ,CL_I107,200000,20250811,20260626,5,1,0830,0915
LS_72800,TR_MRa,SU_DaZ,CL_I107,200000,20250811,20260626,5,2,0915,1000
LS_72801,TR_CeU,SU_DaZ,CL_I107,200000,20250811,20260626,5,1,0830,0915
LS_72801,TR_CeU,SU_DaZ,CL_I107,200000,20250811,20260626,5,2,0915,1000
LS_72900,TR_CaL,SU_AB,CL_I108,400000,20250811,20260626,1,1,0830,0915
LS_72900,TR_CaL,SU_AB,CL_I108,400000,20250811,20260626,1,2,0915,1000
LS_72900,TR_CaL,SU_AB,CL_I108,400000,20250811,20260626,2,1,0830,0915
LS_72900,TR_CaL,SU_AB,CL_I108,400000,20250811,20260626,2,2,0915,1000
LS_25100,TR_LiA,SU_DaZ,CL_K01,400000,20250811,20260626,1,3,1030,1115
LS_25100,TR_LiA,SU_DaZ,CL_K01,400000,20250811,20260626,1,4,1115,1200
LS_25100,TR_LiA,SU_DaZ,CL_K01,400000,20250811,20260626,2,3,1030,1115
LS_25100,TR_LiA,SU_DaZ,CL_K01,400000,20250811,20260626,2,4,1115,1200
LS_25101,TR_SmG,SU_DaZ,CL_K01,400000,20250811,20260626,1,3,1030,1115
LS_25101,TR_SmG,SU_DaZ,CL_K01,400000,20250811,20260626,1,4,1115,1200
LS_25101,TR_SmG,SU_DaZ,CL_K01,400000,20250811,20260626,2,3,1030,1115
LS_25101,TR_SmG,SU_DaZ,CL_K01,400000,20250811,20260626,2,4,1115,1200
LS_25300,TR_LiA,SU_M,CL_K01,400000,20250811,20260626,1,1,0830,0915
LS_25300,TR_LiA,SU_M,CL_K01,400000,20250811,20260626,1,2,0915,1000
